,created_date,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
104838,2016-10-28 0:00:00,ДЗЮБАН ОЛЬГА ВАСИЛІВНА,прокуратура Миколаївської області,прокурор відділу представництва інтересів громадянина абодержави в суді та при виконанні судових рішень ,4c3495db-b38b-4391-a23f-95228c3540a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16344,2016-10-28 0:00:00,Козлова Юлія Геннадіївна,прокуратура Чернівецької області,прокурор відділу представництва інтересів громадянина і держави в суді,820ae142-0576-4c5b-895d-71fcb15ea878,,,,,,,,,,,,,,,,,,,,,10550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101758,2016-10-24 0:00:00,Приступа Василь Іванович,Прокуратура Хмельницької області,прокурор відділу представництва інтересів громадянина і держави в суді та при виконанні судових рішень,af636991-03e9-4516-9a21-8c24293d17a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101702,2016-10-18 0:00:00,Богуцький Олексій Анатолійович,Військова прокуратура Південного регіону України,прокурор відділу представництва інтересів держави в оборонно-промисловому комплексі,2f18664a-66ef-4f9d-a578-b4e3722698b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24657,2016-10-11 0:00:00,Брезіцький Вадим Станіславович,Військова прокуратура Південного регіону України ,прокурор відділу представництва інтересів держави в оборонно-промисловому комплексі ,af28cadc-9400-4f9c-bf27-f2b830af697c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85979,2016-10-29 0:00:00,Зінько Сергій Миколайович,Військова прокуратура Центрального регіону України,прокурор відділу представництва інтересів держави в оборонно-промисловому комплексі військової прокуратури Центрального регіону України,83986bb2-8ecb-4299-ab14-225049f3ce60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19438,2016-10-26 0:00:00,Томіліна Яна Миколаївна,Генеральна прокуратура України,"прокурор відділу представництва інтересів дітей та держави в судах, захисту їх прав при виконанні судових рішень управління ювенальної юстиції",fb01241a-f37a-4031-ba4d-d24467820373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61326,2016-10-28 0:00:00,Оліфір Альона Володимирівна,прокуратура Чернігівської області ,прокурор відділу представництва інтерсів громадянина або держави в суді та при виконанні судових рішень,5c934a3d-96ae-4e47-82e5-ddf2a48ac4fc,,,,,,,,,3000,,,,,,,,,,,30000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83024,2016-10-23 0:00:00,Мацюк Сергій Ярославович,Прокуратура Волинської області,прокурор відділу представництва на захист інтересів громадянина або держави в суді та при виконанні судових рішень,a6407c4b-3c44-419c-937c-1593d9e7b14d,,,,,,,,,,,,,,,,,,,,67000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13387,2016-10-28 0:00:00,Ступак Дмитро Валентинович,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді,de7f7332-0e65-40f2-bea1-b601698c99d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50072,,,,,
41769,2016-10-28 0:00:00,Бузницька Ганна Миколаївна,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді ,3cf26d7f-59e8-4ae0-93f2-64a8833d49fb,,,,,,,,,,,,,,,,,,,,13000,1700,,,,,,,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13175,2016-10-28 0:00:00,Хорольський Сергій Вікторович,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадян або держави в судах,5e3587c7-a75b-44b7-9611-9096c554d4c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86749,2016-10-28 0:00:00,Конакова Вікторія Олегівна,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах,feeb7a9a-d082-4b44-aac2-e29701af7b49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50966,2016-10-28 0:00:00,Гудзь Олександр Миколайович,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах Генеральної прокуратури України,1905f7db-9e5c-427e-982a-7f7414994f35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57178,2016-10-29 0:00:00,Орленко Андрій Олександрович,Генеральна прокуратура України,прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадянина або держави в судах Генеральної прокуратури України,7370dfc9-b1c9-4b77-8507-70b6e72a0af4,,,,,,,,,,,,,,,,,,,,,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44570,2016-10-29 0:00:00,Русінова Юлія Володимирівна,Прокуратура Луганської області,прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян і держави в суді ,53637f10-aa80-4a1c-ae9c-3dd1b9e58d4e,,,,,,,,,,,,,,,,,,,,125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60663,2016-10-24 0:00:00,Фесенко Надія Іванівна,Прокуратура Луганської області,Прокурор відділу представництва органів прокуратури в суді управління представництва інтересів громадян і держави в суді прокуратури Луганської області ,3871252f-1c21-499b-9e60-84162e975c0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28579,2016-10-28 0:00:00,Бондаренко Ігор Валентинович,прокуратура Київської області,прокурор відділу представництва при виконанні судових рішень,199b8063-69c9-4975-b668-e486d2f1b8dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8200,2016-10-26 0:00:00,Бояринов Михайло Володимирович,прокуратура Харківської області,прокурор відділу представництва при виконанні судових рішень,62515dd8-2c3d-4932-95bc-b3562f52bbac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47361,2016-10-14 0:00:00,Булулуков Олексій Олегович,Прокуратура Харківської області,Прокурор відділу представництва при виконанні судових рішень,7d9d1765-80a2-481f-918f-068d6bcc713a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78754,2016-10-25 0:00:00,Бурчик Альона Володимирівна,прокуратура Дніпропетровської області,прокурор відділу представництва при виконанні судових рішень,0c4f0327-7037-4038-9b6e-bb8166613beb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,2016-10-28 0:00:00,Жовтий Сергій Олександрович,Прокуратура міста Києва,прокурор відділу представництва при виконанні судових рішень,23100498-4929-4ae1-99f1-08a15d196400,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,,,,,
12358,2016-10-25 0:00:00,Кальницький Андрій Вікторович,Прокуратура Харківської області,прокурор відділу представництва при виконанні судових рішень,db32b768-2b10-46bd-bf83-20627acd4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,2016-10-28 0:00:00,Бондарук Вікторія Богданівна,прокуратура міста Києва,прокурор відділу представництва при виконанні судових рішень управління представництва громадянина або держави в суді прокуратури міста Києва ,5c17ec75-a4d9-48f5-99d0-ea63d0b588df,,,,,,,,,,,,,,,,,,,,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21445,2016-10-28 0:00:00,Жовнір Дмитро Васильович,прокуратура Київської області,прокурор відділу представництва при виконанні судових рішень управління представництва интересів громалянина або держави в суді прокуратури Київської області,52bdd424-c013-4c35-a09a-72f394800c4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25435,2016-10-28 0:00:00,Чирва Олена Олександрівна,Генеральна прокуруратура України,Прокурор відділу представництва при виконанні судових рішень управління представництва інтересів громадян або держави в суді Департаменту підтримання державного обвинувачення та представництва інтересів громадян або держави в судах,6de16f07-6b0b-4ad2-9e53-a93f5ff907fd,,,,,,,,,,,,,,,,,,,,170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256998,,,,,,,,,,,,,,,,
